"teamid","state","city","number"
3124,"MO","Kansas City","1"
3124,"TN","Knoxville","1"
3124,"KS","Lawrence","1"
3124,"KY","Lexington","2"
3124,"CA","Los Angeles","1"
3124,"TX","Lubbock","1"
3124,"OK","Norman","2"
3124,"IN","Notre Dame","1"
3124,"OK","Oklahoma City","4"
3124,"TX","San Antonio","1"
3124,"VI","St. Thomas","1"
3124,"CA","Stanford","1"
3124,"OK","Stillwater","2"
3124,"CT","Storrs","1"
3124,"TX","Waco","5"
3125,"GA","Athens","3"
3125,"OH","Athens","1"
3125,"GA","Atlanta","1"
3125,"AL","Auburn","1"
3125,"AL","Birmingham","1"
3125,"KY","Bowling Green","2"
3125,"MO","Cape Girardeau","1"
3125,"PR","Carolina","2"
3125,"IL","Charleston","2"
3125,"NC","Charlotte","1"
3125,"TN","Chattanooga","3"
3125,"OH","Cincinnati","1"
3125,"TN","Clarksville","1"
3125,"SC","Clemson","1"
3125,"OH","Cleveland","1"
3125,"OH","Columbus","1"
3125,"AR","Conway","1"
3125,"TN","Cookeville","2"
3125,"FL","DeLand","1"
3125,"CO","Denver","1"
3125,"IL","Edwardsville","2"
3125,"IN","Evansville","1"
3125,"AR","Fayetteville","1"
3125,"AZ","Flagstaff","1"
3125,"FL","Fort Myers","3"
3125,"FL","Gainesville","1"
3125,"WI","Green Bay","1"
3125,"LA","Hammond","1"
3125,"IN","Indianapolis","2"
3125,"AL","Jacksonville","2"
3125,"FL","Jacksonville","3"
3125,"TN","Johnson City","2"
3125,"OH","Kent","1"
3125,"TN","Knoxville","1"
3125,"NV","Las Vegas","1"
3125,"KY","Lexington","2"
3125,"CA","Los Angeles","1"
3125,"KY","Louisville","2"
3125,"GA","Macon","4"
3125,"TN","Martin","5"
3125,"TN","Memphis","1"
3125,"WI","Milwaukee","1"
3125,"MN","Minneapolis","1"
3125,"KY","Morehead","1"
3125,"TN","Nashville","48"
3125,"OK","Norman","1"
3125,"MS","Oxford","1"
3125,"NC","Raleigh","1"
3125,"KY","Richmond","2"
3125,"SC","Rock Hill","1"
3125,"TX","San Marcos","1"
3125,"SC","Spartanburg","3"
3125,"MS","Starkville","1"
3125,"IN","Terre Haute","1"
3125,"OH","Toledo","1"
3125,"AL","Troy","1"
3125,"AL","Tuscaloosa","1"
3125,"IN","West Lafayette","1"
3125,"NC","Winston-Salem","1"
3126,"GA","Atlanta","2"
3126,"AL","Auburn","1"
3126,"MD","Baltimore","1"
3126,"LA","Baton Rouge","1"
3126,"FL","Boca Raton","3"
3126,"SC","Charleston","1"
3126,"NC","Charlotte","1"
3126,"SC","Clemson","1"
3126,"FL","Coral Gables","3"
3126,"FL","Daytona Beach","45"
3126,"FL","DeLand","11"
3126,"TX","Denton","2"
3126,"DE","Dover","2"
3126,"NC","Durham","1"
3126,"FL","Fort Myers","2"
3126,"FL","Gainesville","2"
3126,"NC","Greensboro","6"
3126,"NC","Greenville","3"
3126,"LA","Hammond","1"
3126,"VA","Hampton","4"
3126,"FL","Jacksonville","8"
3126,"OH","Kent","1"
3126,"VA","Norfolk","10"
3126,"SC","Orangeburg","3"
3126,"FL","Orlando","4"
3126,"TX","Prairie View","1"
3126,"MD","Princess Anne","3"
3126,"GA","Savannah","1"
3126,"IN","South Bend","1"
3126,"GA","Statesboro","1"
3126,"FL","Tallahassee","7"
3126,"FL","Tampa","2"
3126,"LA","Thibodaux","1"
3126,"AL","Tuscaloosa","1"
3126,"DC","Washington","3"
3126,"NC","Winston-Salem","3"
3127,"OH","Akron","1"
3127,"NY","Albany","13"
3127,"NM","Albuquerque","1"
3127,"AK","Anchorage","1"
3127,"MI","Ann Arbor","1"
3127,"OH","Athens","2"
3127,"MD","Baltimore","6"
3127,"ME","Bangor","6"
3127,"PA","Bethlehem","3"
3127,"MA","Boston","4"
3127,"NY","Bronx","1"
3127,"NY","Buffalo","3"
3127,"VT","Burlington","6"
3127,"OH","Cincinnati","1"
3127,"TN","Clarksville","1"
3127,"FL","Coral Gables","1"
3127,"NH","Durham","4"
3127,"PA","Easton","1"
3127,"CT","Fairfield","1"
3127,"AZ","Flagstaff","2"
3127,"NY","Hamilton","1"
3127,"NH","Hanover","1"
3127,"NY","Ithaca","2"
3127,"NJ","Jersey City","1"
3127,"NJ","Lawrenceville","1"
3127,"PA","Lewisburg","3"
3127,"NY","Loudonville","1"
3127,"MA","Lowell","1"
3127,"FL","Miami","1"
3127,"WI","Milwaukee","1"
3127,"MN","Minneapolis","1"
3127,"TN","Nashville","1"
3127,"CT","New Haven","1"
3127,"NY","New York","1"
3127,"NJ","Newark","1"
3127,"NY","Niagara Falls","3"
3127,"IN","Notre Dame","1"
3127,"ME","Orono","2"
3127,"ME","Portland","2"
3127,"NJ","Princeton","1"
3127,"RI","Providence","2"
3127,"NY","Queens","1"
3127,"NY","St. Bonaventure","3"
3127,"NY","Stony Brook","9"
3127,"NY","Syracuse","2"
3127,"AZ","Tempe","2"
3127,"NY","Vestal","74"
3127,"PA","Villanova","1"
3127,"CT","West Hartford","11"
3127,"NJ","West Long Branch","2"
3127,"NY","West Point","1"
3129,"NM","Albuquerque","4"
3129,"AK","Anchorage","1"
3129,"ID","Boise","49"
3129,"UT","Cedar City","1"
3129,"WA","Cheney","1"
3129,"OR","Corvallis","1"
3129,"OR","Eugene","1"
3129,"CO","Fort Collins","4"
3129,"TX","Fort Worth","2"
3129,"CA","Fresno","6"
3129,"HI","Honolulu","4"
3129,"TN","Knoxville","1"
3129,"WY","Laramie","6"
3129,"NM","Las Cruces","3"
3129,"NV","Las Vegas","10"
3129,"UT","Logan","4"
3129,"CA","Los Angeles","1"
3129,"KY","Louisville","2"
3129,"CA","Malibu","1"
3129,"CA","Moraga","1"
3129,"ID","Moscow","2"
3129,"UT","Ogden","1"
3129,"UT","Orem","1"
3129,"ID","Pocatello","1"
3129,"OR","Portland","3"
3129,"WA","Pullman","1"
3129,"NV","Reno","5"
3129,"LA","Ruston","2"
3129,"CA","San Diego","5"
3129,"CA","San Francisco","1"
3129,"CA","San Jose","2"
3129,"WA","Seattle","1"
3129,"NY","Syracuse","1"
3129,"CO","USAF Academy","2"
3129,"SD","Vermillion","1"
3130,"MI","Ann Arbor","1"
3130,"GA","Atlanta","4"
3130,"ME","Bangor","1"
3130,"VA","Blacksburg","5"
3130,"MA","Boston","6"
3130,"CO","Boulder","1"
3130,"NY","Bronx","1"
3130,"MA","Cambridge","1"
3130,"MX","Cancun","2"
3130,"NC","Chapel Hill","4"
3130,"VA","Charlottesville","5"
3130,"MA","Chestnut Hill","70"
3130,"SC","Clemson","3"
3130,"MD","College Park","3"
3130,"SC","Conway","1"
3130,"FL","Coral Gables","7"
3130,"OH","Dayton","1"
3130,"GA","Duluth","1"
3130,"NC","Durham","6"
3130,"IL","Evanston","1"
3130,"BA","Freeport","1"
3130,"NC","Greensboro","10"
3130,"VA","Hampton","1"
3130,"NH","Hanover","1"
3130,"KY","Louisville","4"
3130,"WI","Madison","2"
3130,"MN","Minneapolis","1"
3130,"NY","New York","2"
3130,"IN","Notre Dame","6"
3130,"NJ","Piscataway","2"
3130,"PA","Pittsburgh","3"
3130,"RI","Providence","2"
3130,"UT","Provo","1"
3130,"NC","Raleigh","6"
3130,"CA","San Diego","1"
3130,"PR","San Juan","1"
3130,"WA","Seattle","1"
3130,"NJ","South Orange","1"
3130,"CA","Stanford","1"
3130,"NY","Syracuse","5"
3130,"FL","Tallahassee","5"
3130,"AZ","Tempe","1"
3130,"CT","West Hartford","2"
3130,"NC","Winston-Salem","4"
3130,"MA","Worcester","2"
3131,"NY","Albany","2"
3131,"NM","Albuquerque","1"
3131,"MA","Amherst","4"
3131,"MI","Ann Arbor","1"
3131,"MD","Annapolis","6"
3131,"TX","Austin","1"
3131,"MD","Baltimore","5"
3131,"CA","Berkeley","1"
3131,"PA","Bethlehem","5"
3131,"MA","Boston","69"
3131,"NY","Bronx","1"
3131,"NY","Brooklyn","1"
3131,"VT","Burlington","1"
3131,"MA","Cambridge","6"
3131,"MA","Chestnut Hill","5"
3131,"CA","Davis","1"
3131,"NH","Durham","2"
3131,"PA","Easton","5"
3131,"NY","Hamilton","4"
3131,"NH","Hanover","2"
3131,"RI","Kingston","2"
3131,"PA","Lewisburg","5"
3131,"KY","Lexington","1"
3131,"MA","Lowell","1"
3131,"WV","Morgantown","1"
3131,"CT","New Haven","2"
3131,"PA","Philadelphia","1"
3131,"NY","Poughkeepsie","4"
3131,"RI","Providence","2"
3131,"NY","Queens","2"
3131,"VA","Richmond","1"
3131,"MA","Springfield","1"
3131,"CT","Storrs","2"
3131,"AZ","Tempe","2"
3131,"NY","Vestal","1"
3131,"DC","Washington","9"
3131,"CT","West Hartford","4"
3131,"NY","West Point","4"
3131,"MA","Worcester","4"
3132,"OH","Akron","5"
3132,"OH","Athens","7"
3132,"VA","Blacksburg","1"
3132,"OH","Bowling Green","54"
3132,"SD","Brookings","1"
3132,"NY","Buffalo","7"
3132,"VA","Charlottesville","1"
3132,"IL","Chicago","1"
3132,"OH","Cincinnati","3"
3132,"OH","Cleveland","4"
3132,"OH","Columbus","3"
3132,"SC","Conway","2"
3132,"OH","Dayton","1"
3132,"IL","DeKalb","3"
3132,"MI","East Lansing","1"
3132,"IN","Evansville","1"
3132,"MI","Kalamazoo","10"
3132,"OH","Kent","7"
3132,"NV","Las Vegas","1"
3132,"CA","Los Angeles","1"
3132,"KY","Louisville","3"
3132,"FL","Miami","2"
3132,"MI","Mt. Pleasant","5"
3132,"IN","Muncie","4"
3132,"NE","Omaha","1"
3132,"OH","Oxford","4"
3132,"NY","Poughkeepsie","1"
3132,"KY","Richmond","1"
3132,"NY","St. Bonaventure","1"
3132,"OH","Toledo","6"
3132,"IN","Valparaiso","1"
3132,"BC","Victoria","2"
3132,"CT","West Hartford","1"
3132,"IN","West Lafayette","3"
3132,"NC","Wilmington","1"
3132,"MI","Ypsilanti","4"
3133,"MI","Ann Arbor","1"
3133,"OH","Bowling Green","1"
3133,"MX","Cancun","1"
3133,"MO","Cape Girardeau","1"
3133,"IL","Carbondale","7"
3133,"IA","Cedar Falls","11"
3133,"IL","Champaign","2"
3133,"IL","Chicago","4"
3133,"AR","Conway","1"
3133,"OH","Dayton","1"
3133,"IL","DeKalb","4"
3133,"IA","Des Moines","10"
3133,"IL","East Peoria","2"
3133,"IN","Evansville","4"
3133,"AZ","Flagstaff","1"
3133,"CO","Greeley","1"
3133,"WI","Green Bay","1"
3133,"IN","Indianapolis","1"
3133,"IA","Iowa City","2"
3133,"MI","Kalamazoo","1"
3133,"MO","Kansas City","1"
3133,"OH","Kent","1"
3133,"NV","Las Vegas","1"
3133,"KY","Lexington","1"
3133,"IL","Macomb","2"
3133,"WI","Milwaukee","1"
3133,"IL","Moline","4"
3133,"NY","New York","1"
3133,"IL","Normal","6"
3133,"OK","Norman","1"
3133,"NE","Omaha","3"
3133,"IL","Peoria","68"
3133,"SC","Rock Hill","1"
3133,"IL","Rosemont","1"
3133,"MO","Springfield","8"
3133,"MO","St. Charles","6"
3133,"MO","St. Louis","1"
3133,"NY","Stony Brook","1"
3133,"FL","Tampa","1"
3133,"IN","Terre Haute","9"
3133,"IN","Valparaiso","1"
3133,"IN","West Lafayette","1"
3133,"KS","Wichita","5"
3135,"NY","Albany","1"
3135,"IA","Ames","1"
3135,"MA","Amherst","2"
3135,"MD","Annapolis","1"
3135,"GA","Atlanta","2"
3135,"ME","Bangor","3"
3135,"MA","Boston","2"
3135,"NY","Brooklyn","2"
3135,"VT","Burlington","1"
3135,"MA","Cambridge","9"
3135,"MD","College Park","1"
3135,"IL","DeKalb","1"
3135,"NH","Durham","1"
3135,"PA","Easton","1"
3135,"CT","Fairfield","1"
3135,"VA","Farmville","1"
3135,"NH","Hanover","4"
3135,"NY","Ithaca","7"
3135,"NJ","Jersey City","1"
3135,"RI","Kingston","3"
3135,"CT","New Britain","1"
3135,"CT","New Haven","9"
3135,"NY","New Rochelle","2"
3135,"NY","New York","6"
3135,"NJ","Newark","2"
3135,"PA","Philadelphia","12"
3135,"NJ","Piscataway","1"
3135,"PA","Pittsburgh","1"
3135,"NJ","Princeton","10"
3135,"RI","Providence","82"
3135,"VA","Richmond","1"
3135,"NY","Riverdale","1"
3135,"RI","Smithfield","4"
3135,"NY","Syracuse","1"
3135,"FL","Tampa","1"
3135,"NJ","West Long Branch","1"
3135,"NY","West Point","1"
3135,"MA","Worcester","1"
3136,"OH","Akron","1"
3136,"MA","Amherst","1"
3136,"ME","Bangor","3"
3136,"MA","Boston","1"
3136,"NY","Brooklyn","4"
3136,"NY","Brooklyn Heights","2"
3136,"NY","Buffalo","1"
3136,"VT","Burlington","1"
3136,"IL","Champaign","1"
3136,"MA","Chestnut Hill","5"
3136,"NH","Durham","2"
3136,"PA","Easton","1"
3136,"MD","Emmitsburg","4"
3136,"CT","Fairfield","9"
3136,"NJ","Hackensack","4"
3136,"CT","Hamden","4"
3136,"NH","Hanover","1"
3136,"VA","Harrisonburg","1"
3136,"NY","Ithaca","1"
3136,"RI","Kingston","3"
3136,"NV","Las Vegas","1"
3136,"PA","Loretto","10"
3136,"MA","Lowell","1"
3136,"FL","Miami","2"
3136,"MN","Minneapolis","1"
3136,"PA","Moon Township","12"
3136,"WV","Morgantown","1"
3136,"CT","New Britain","7"
3136,"CT","New Haven","1"
3136,"NY","New York","1"
3136,"MA","North Andover","1"
3136,"PA","Philadelphia","1"
3136,"NJ","Piscataway","1"
3136,"PA","Pittsburgh","1"
3136,"RI","Providence","6"
3136,"RI","Smithfield","66"
3136,"NJ","South Orange","1"
3136,"NY","St. Bonaventure","1"
3136,"NY","Syracuse","1"
3136,"CO","USAF Academy","1"
3136,"CT","West Hartford","1"
3136,"NJ","West Long Branch","1"
3136,"NY","West Point","3"
3136,"MA","Worcester","5"
3136,"OH","Youngstown","1"
3137,"IA","Ames","1"
3137,"MI","Ann Arbor","1"
3137,"MD","Annapolis","7"
3137,"MD","Baltimore","5"
3137,"PA","Bethlehem","5"
3137,"VA","Blacksburg","1"
3137,"MA","Boston","2"
3137,"NY","Bronx","2"
3137,"NY","Buffalo","3"
3137,"NC","Chapel Hill","1"
3137,"NC","Charlotte","1"
3137,"VA","Charlottesville","1"
3137,"OH","Cincinnati","1"
3137,"MD","College Park","1"
3137,"PA","Easton","2"
3137,"NC","Elon","1"
3137,"MD","Emmitsburg","1"
3137,"CT","Hamden","1"
3137,"NY","Hamilton","4"
3137,"NY","Ithaca","1"
3137,"NJ","Lawrenceville","1"
3137,"PA","Lewisburg","31"
3137,"PA","Loretto","1"
3137,"WV","Morgantown","1"
3137,"CT","New Haven","2"
3137,"NY","New Rochelle","2"
3137,"DE","Newark","1"
3137,"NJ","Newark","2"
3137,"NY","Niagara Falls","2"
3137,"IN","Notre Dame","1"
3137,"PA","Philadelphia","4"
3137,"NJ","Piscataway","1"
3137,"PA","Pittsburgh","2"
3137,"SC","Spartanburg","1"
3137,"NY","Stony Brook","1"
3137,"NY","Syracuse","1"
3137,"MD","Towson","1"
3137,"PA","University Park","1"
3137,"DC","Washington","7"
3137,"NY","West Point","6"
3137,"MA","Worcester","7"
3137,"OH","Youngstown","3"
3138,"OH","Akron","8"
3138,"NY","Albany","1"
3138,"IA","Ames","1"
3138,"OH","Athens","5"
3138,"PA","Bethlehem","1"
3138,"OH","Bowling Green","6"
3138,"NY","Bronx","1"
3138,"NY","Brooklyn","1"
3138,"NY","Buffalo","57"
3138,"MX","Cancun","1"
3138,"OH","Cleveland","7"
3138,"OH","Columbus","1"
3138,"FL","Coral Gables","1"
3138,"OH","Dayton","4"
3138,"IL","DeKalb","3"
3138,"FL","DeLand","1"
3138,"NC","Durham","1"
3138,"OR","Eugene","1"
3138,"NY","Hempstead","2"
3138,"NY","Ithaca","1"
3138,"MI","Kalamazoo","3"
3138,"OH","Kent","5"
3138,"PA","Lewisburg","1"
3138,"NY","Loudonville","1"
3138,"MI","Mt. Pleasant","6"
3138,"IN","Muncie","3"
3138,"DE","Newark","1"
3138,"NY","Niagara Falls","1"
3138,"ME","Orono","2"
3138,"OH","Oxford","4"
3138,"PA","Philadelphia","1"
3138,"PA","Pittsburgh","2"
3138,"RI","Providence","1"
3138,"CA","San Jose","1"
3138,"NY","St. Bonaventure","4"
3138,"CA","Stanford","1"
3138,"CT","Storrs","4"
3138,"NY","Syracuse","1"
3138,"AZ","Tempe","1"
3138,"OH","Toledo","6"
3138,"DC","Washington","1"
3138,"MI","Ypsilanti","2"
3139,"IN","Bloomington","2"
3139,"OH","Bowling Green","2"
3139,"MX","Cancun","2"
3139,"NC","Charlotte","1"
3139,"TN","Chattanooga","1"
3139,"IL","Chicago","13"
3139,"OH","Cincinnati","2"
3139,"OH","Cleveland","2"
3139,"SC","Columbia","1"
3139,"OH","Dayton","3"
3139,"FL","Daytona Beach","1"
3139,"MI","Detroit","1"
3139,"IN","Evansville","1"
3139,"AR","Fayetteville","1"
3139,"IN","Fort Wayne","1"
3139,"TX","Fort Worth","1"
3139,"WI","Green Bay","6"
3139,"IN","Indianapolis","60"
3139,"IA","Iowa City","1"
3139,"HI","Laie","2"
3139,"KY","Lexington","1"
3139,"WI","Madison","1"
3139,"FL","Melbourne","2"
3139,"WI","Milwaukee","8"
3139,"MN","Minneapolis","1"
3139,"CA","Moraga","2"
3139,"IN","Muncie","3"
3139,"NY","New York","1"
3139,"IN","Notre Dame","2"
3139,"NE","Omaha","4"
3139,"IL","Peoria","1"
3139,"PA","Philadelphia","2"
3139,"PA","Pittsburgh","1"
3139,"RI","Providence","2"
3139,"NY","Queens","4"
3139,"NV","Reno","2"
3139,"IL","Rosemont","2"
3139,"NJ","South Orange","6"
3139,"FL","Tampa","2"
3139,"IN","Terre Haute","3"
3139,"IN","Valparaiso","2"
3139,"PA","Villanova","4"
3139,"DC","Washington","4"
3139,"MI","Ypsilanti","1"
3140,"NM","Albuquerque","1"
3140,"GA","Athens","1"
3140,"TX","Austin","1"
3140,"CA","Berkeley","1"
3140,"ID","Boise","1"
3140,"SD","Brookings","1"
3140,"MA","Cambridge","1"
3140,"UT","Cedar City","1"
3140,"MA","Chestnut Hill","1"
3140,"IL","Chicago","1"
3140,"NC","Durham","1"
3140,"CO","Fort Collins","2"
3140,"TX","Fort Worth","2"
3140,"CO","Greeley","1"
3140,"HI","Lahaina","1"
3140,"HI","Laie","1"
3140,"WY","Laramie","1"
3140,"NV","Las Vegas","8"
3140,"NE","Lincoln","1"
3140,"CA","Los Angeles","3"
3140,"CA","Malibu","2"
3140,"KS","Manhattan","1"
3140,"CA","Moraga","7"
3140,"OK","Norman","1"
3140,"CA","Northridge","1"
3140,"UT","Ogden","1"
3140,"UT","Provo","22"
3140,"WA","Pullman","2"
3140,"NV","Reno","1"
3140,"IL","Rosemont","1"
3140,"UT","Salt Lake City","3"
3140,"CA","San Diego","6"
3140,"CA","San Francisco","5"
3140,"CA","Santa Clara","1"
3140,"WA","Seattle","2"
3140,"WA","Spokane","9"
3140,"CA","Stanford","1"
3140,"CA","Stockton","2"
3140,"FL","Tampa","1"
3140,"AZ","Tempe","1"
3141,"OH","Akron","2"
3141,"AK","Anchorage","1"
3141,"OH","Athens","2"
3141,"AL","Birmingham","1"
3141,"KY","Bowling Green","1"
3141,"OH","Bowling Green","3"
3141,"SD","Brookings","1"
3141,"NY","Buffalo","4"
3141,"IL","Champaign","2"
3141,"IL","Chicago","2"
3141,"OH","Cleveland","9"
3141,"OH","Columbus","1"
3141,"FL","Coral Gables","3"
3141,"OH","Dayton","2"
3141,"IL","DeKalb","2"
3141,"IL","Evanston","2"
3141,"AZ","Flagstaff","1"
3141,"FL","Gainesville","1"
3141,"WI","Green Bay","1"
3141,"IA","Iowa City","1"
3141,"MI","Kalamazoo","2"
3141,"OH","Kent","2"
3141,"KY","Lexington","1"
3141,"KY","Louisville","1"
3141,"TN","Memphis","1"
3141,"WI","Milwaukee","1"
3141,"MN","Minneapolis","2"
3141,"PA","Moon Township","1"
3141,"MI","Mt. Pleasant","31"
3141,"IN","Muncie","7"
3141,"TN","Murfreesboro","1"
3141,"LA","New Orleans","1"
3141,"AL","Normal","1"
3141,"IN","Notre Dame","2"
3141,"FL","Orlando","1"
3141,"PA","Philadelphia","1"
3141,"PA","Pittsburgh","2"
3141,"CA","San Diego","1"
3141,"IN","South Bend","1"
3141,"WA","Spokane","1"
3141,"VI","St. Thomas","2"
3141,"IN","Terre Haute","1"
3141,"OH","Toledo","8"
3141,"IN","West Lafayette","3"
3141,"MI","Ypsilanti","3"
3142,"NM","Albuquerque","1"
3142,"CA","Anaheim","5"
3142,"CA","Bakersfield","3"
3142,"LA","Baton Rouge","1"
3142,"CA","Berkeley","2"
3142,"MT","Bozeman","1"
3142,"NY","Brooklyn","1"
3142,"IL","Champaign","1"
3142,"WA","Cheney","1"
3142,"IL","Chicago","2"
3142,"TX","Corpus Christi","1"
3142,"OR","Corvallis","3"
3142,"CA","Davis","9"
3142,"CO","Denver","1"
3142,"OR","Eugene","2"
3142,"CT","Fairfield","1"
3142,"CO","Fort Collins","1"
3142,"CA","Fresno","2"
3142,"CA","Fullerton","5"
3142,"HI","Honolulu","6"
3142,"CA","Irvine","5"
3142,"CA","Isla Vista","1"
3142,"NM","Las Cruces","1"
3142,"CA","Long Beach","8"
3142,"CA","Los Angeles","5"
3142,"CA","Malibu","2"
3142,"MN","Minneapolis","2"
3142,"CA","Moraga","5"
3142,"CA","Northridge","7"
3142,"UT","Orem","1"
3142,"AZ","Phoenix","1"
3142,"OR","Portland","1"
3142,"NV","Reno","1"
3142,"CA","Riverside","6"
3142,"CA","Sacramento","2"
3142,"CA","San Diego","2"
3142,"CA","San Francisco","2"
3142,"CA","San Luis Obispo","48"
3142,"CA","Santa Barbara","5"
3142,"CA","Stanford","2"
3142,"OK","Stillwater","1"
3142,"AZ","Tempe","3"
3143,"NM","Albuquerque","1"
3143,"CA","Berkeley","54"
3143,"MA","Boston","1"
3143,"CO","Boulder","2"
3143,"TX","College Station","1"
3143,"SC","Columbia","1"
3143,"OH","Columbus","1"
3143,"OR","Corvallis","5"
3143,"NC","Durham","1"
3143,"OR","Eugene","3"
3143,"HI","Honolulu","1"
3143,"NV","Las Vegas","4"
3143,"KS","Lawrence","1"
3143,"CA","Long Beach","1"
3143,"CA","Los Angeles","14"
3143,"CT","Mansfield","1"
3143,"LA","New Orleans","1"
3143,"NY","New York","1"
3143,"IN","Notre Dame","1"
3143,"NJ","Piscataway","1"
3143,"WA","Pullman","3"
3143,"UT","Salt Lake City","3"
3143,"CA","San Diego","1"
3143,"WA","Seattle","9"
3143,"CA","Stanford","9"
3143,"CT","Storrs","1"
3143,"AZ","Tempe","8"
3143,"AZ","Tucson","2"
3143,"TX","Waco","3"
3143,"DC","Washington","1"
3144,"NC","Asheville","4"
3144,"GA","Atlanta","1"
3144,"NC","Boiling Springs","3"
3144,"NC","Buies Creek","48"
3144,"SC","Charleston","3"
3144,"MA","Chestnut Hill","1"
3144,"SC","Clinton","3"
3144,"SC","Conway","5"
3144,"NC","Cullowhee","1"
3144,"FL","DeLand","3"
3144,"NC","Durham","1"
3144,"NC","Elon","2"
3144,"MD","Emmitsburg","1"
3144,"VA","Farmville","5"
3144,"FL","Fort Myers","2"
3144,"NC","Greensboro","1"
3144,"NC","Greenville","2"
3144,"LA","Hammond","1"
3144,"VA","Hampton","1"
3144,"NY","Hempstead","1"
3144,"NC","High Point","7"
3144,"FL","Jacksonville","4"
3144,"TN","Johnson City","3"
3144,"GA","Kennesaw","2"
3144,"KS","Lawrence","1"
3144,"VA","Lynchburg","9"
3144,"GA","Macon","2"
3144,"VA","Norfolk","1"
3144,"SC","Presbyterian","2"
3144,"VA","Radford","7"
3144,"VA","Richmond","1"
3144,"SC","Rock Hill","4"
3144,"SC","Spartanburg","2"
3144,"DC","Washington","1"
3144,"NC","Wilmington","2"
3144,"NC","Winston-Salem","3"
3145,"OH","Akron","2"
3145,"NY","Albany","6"
3145,"MI","Ann Arbor","1"
3145,"NJ","Atlantic City","1"
3145,"TX","Austin","1"
3145,"MD","Baltimore","2"
3145,"OH","Bowling Green","1"
3145,"CT","Bridgeport","4"
3145,"NY","Bronx","1"
3145,"NY","Buffalo","92"
3145,"VT","Burlington","2"
3145,"OH","Columbus","2"
3145,"FL","DeLand","2"
3145,"MI","Detroit","1"
3145,"MI","East Lansing","1"
3145,"TX","Edinburg","2"
3145,"MD","Emmitsburg","1"
3145,"CT","Fairfield","7"
3145,"CT","Hamden","7"
3145,"NY","Hamilton","1"
3145,"NY","Ithaca","1"
3145,"NJ","Jersey City","3"
3145,"NJ","Lawrence Township","1"
3145,"NJ","Lawrenceville","4"
3145,"PA","Lewisburg","1"
3145,"NY","Lewiston","1"
3145,"CA","Long Beach","2"
3145,"PA","Loretto","1"
3145,"NY","Loudonville","9"
3145,"WI","Milwaukee","1"
3145,"KY","Morehead","1"
3145,"NY","New Rochelle","9"
3145,"NY","Niagara Falls","2"
3145,"NY","Niagara University","1"
3145,"OH","Oxford","1"
3145,"PA","Pittsburgh","1"
3145,"NY","Poughkeepsie","11"
3145,"NY","Riverdale","8"
3145,"MI","Rochester","1"
3145,"RI","Smithfield","1"
3145,"MA","Springfield","3"
3145,"NY","St. Bonaventure","4"
3145,"NY","Syracuse","1"
3145,"OH","Toledo","1"
3145,"MD","Towson","1"
3145,"NY","Vestal","1"
3145,"NJ","West Long Branch","4"
3145,"OH","Youngstown","2"
3145,"MI","Ypsilanti","1"
3146,"TX","Abilene","3"
3146,"GA","Atlanta","1"
3146,"TX","Austin","1"
3146,"TX","Beaumont","4"
3146,"IN","Bloomington","1"
3146,"KY","Bowling Green","1"
3146,"IL","Chicago","1"
3146,"TN","Clarksville","1"
3146,"TX","College Station","4"
3146,"AR","Conway","35"
3146,"TX","Corpus Christi","3"
3146,"LA","Hammond","5"
3146,"MS","Hattiesburg","1"
3146,"KY","Highland Heights","1"
3146,"TX","Houston","1"
3146,"TX","Huntsville","4"
3146,"MS","Jackson","1"
3146,"AR","Jonesboro","1"
3146,"TX","Katy","7"
3146,"TN","Knoxville","3"
3146,"LA","Lake Charles","2"
3146,"AR","Little Rock","1"
3146,"KY","Louisville","1"
3146,"TX","Lubbock","2"
3146,"GA","Macon","1"
3146,"KS","Manhattan","1"
3146,"TN","Martin","1"
3146,"AL","Mobile","1"
3146,"KY","Morehead","2"
3146,"TX","Nacogdoches","7"
3146,"TN","Nashville","2"
3146,"BA","Nassau","1"
3146,"LA","Natchitoches","4"
3146,"LA","New Orleans","2"
3146,"OK","Norman","1"
3146,"LA","Ruston","1"
3146,"TX","San Antonio","1"
3146,"LA","Thibodaux","3"
3146,"OK","Tulsa","2"
3146,"AL","Tuscaloosa","1"
3146,"TX","Waco","1"
3147,"LA","Baton Rouge","1"
3147,"SD","Brookings","2"
3147,"UT","Cedar City","2"
3147,"ND","Fargo","2"
