"teamid","state","city","number"
3137,"VA","Fairfax",1
3137,"VA","Farmville",1
3137,"NJ","Hackensack",1
3137,"NY","Hamilton",7
3137,"NY","Ithaca",2
3137,"NJ","Jersey City",1
3137,"NJ","Lawrenceville",1
3137,"PA","Lewisburg",102
3137,"PA","Loretto",1
3137,"NY","New Rochelle",1
3137,"UT","Ogden",1
3137,"PA","Philadelphia",1
3137,"RI","Providence",3
3137,"NY","Riverdale",1
3137,"PR","San Juan",2
3137,"NY","St. Bonaventure",2
3137,"MD","Towson",1
3137,"NY","Vestal",2
3137,"DC","Washington",4
3137,"NJ","West Long Branch",1
3137,"NY","West Point",6
3137,"MA","Worcester",4
3137,"OH","Youngstown",1
3138,"OH","Akron",4
3138,"IA","Ames",1
3138,"MA","Amherst",1
3138,"OH","Athens",6
3138,"PA","Bethlehem",1
3138,"OH","Bowling Green",5
3138,"NY","Bronx",1
3138,"NY","Buffalo",94
3138,"MX","Cancun",1
3138,"OH","Cleveland",11
3138,"FL","Coral Gables",1
3138,"FL","Daytona Beach",2
3138,"IL","DeKalb",2
3138,"FL","DeLand",1
3138,"CT","Fairfield",1
3138,"NH","Hanover",1
3138,"NY","Ithaca",1
3138,"MI","Kalamazoo",4
3138,"OH","Kent",6
3138,"NV","Las Vegas",2
3138,"PA","Lewisburg",1
3138,"NY","Lewiston",1
3138,"PA","Loretto",1
3138,"MI","Mt. Pleasant",1
3138,"IN","Muncie",4
3138,"CT","New Britain",1
3138,"NY","New York",1
3138,"NY","Niagara Falls",3
3138,"NY","Niagara University",1
3138,"NY","Olean",1
3138,"FL","Orlando",2
3138,"OH","Oxford",7
3138,"PA","Philadelphia",2
3138,"PA","Pittsburgh",2
3138,"MD","Princess Anne",1
3138,"RI","Providence",1
3138,"NY","Queens",1
3138,"NY","Riverdale",1
3138,"MI","Rochester",1
3138,"NY","St. Bonaventure",1
3138,"CT","Storrs",1
3138,"FL","Tallahassee",2
3138,"AZ","Tempe",1
3138,"OH","Toledo",1
3138,"NY","Vestal",1
3138,"OH","Youngstown",1
3138,"MI","Ypsilanti",5
3139,"OH","Akron",1
3139,"MA","Amherst",1
3139,"PA","Bryn Mawr",1
3139,"IL","Chicago",8
3139,"OH","Cincinnati",6
3139,"OH","Cleveland",2
3139,"OH","Dayton",2
3139,"FL","Daytona Beach",1
3139,"MI","Detroit",2
3139,"WI","Green Bay",2
3139,"KY","Highland Heights",1
3139,"IN","Indianapolis",95
3139,"IA","Iowa City",1
3139,"NV","Las Vegas",2
3139,"FL","Melbourne",1
3139,"WI","Milwaukee",5
3139,"IN","Muncie",2
3139,"KY","Murray",1
3139,"SC","Myrtle Beach",1
3139,"IL","Normal",2
3139,"IN","Notre Dame",1
3139,"NE","Omaha",3
3139,"FL","Orlando",2
3139,"PA","Philadelphia",1
3139,"RI","Providence",5
3139,"NY","Queens",2
3139,"NJ","South Orange",1
3139,"MO","St. Louis",2
3139,"IN","Terre Haute",2
3139,"IN","Valparaiso",3
3139,"PA","Villanova",2
3139,"DC","Washington",4
3139,"FL","West Palm Beach",2
3139,"OH","Youngstown",3
3140,"NM","Albuquerque",3
3140,"MT","Bozeman",1
3140,"UT","Cedar City",1
3140,"WA","Cheney",1
3140,"CO","Fort Collins",2
3140,"CA","Fresno",1
3140,"CA","Fullerton",1
3140,"NH","Hanover",1
3140,"HI","Laie",8
3140,"WY","Laramie",1
3140,"NV","Las Vegas",16
3140,"UT","Logan",5
3140,"CA","Los Angeles",8
3140,"CA","Malibu",7
3140,"HI","Maui",1
3140,"CA","Moraga",4
3140,"CA","Northridge",1
3140,"UT","Ogden",3
3140,"NE","Omaha",1
3140,"UT","Orem",3
3140,"OR","Portland",9
3140,"UT","Provo",122
3140,"NV","Reno",1
3140,"UT","Salt Lake City",5
3140,"CA","San Diego",7
3140,"CA","San Francisco",5
3140,"CA","Santa Clara",8
3140,"WA","Seattle",1
3140,"WA","Spokane",1
3140,"CA","Stanford",1
3140,"CA","Stockton",5
3140,"AZ","Tucson",1
3140,"OK","Tulsa",1
3140,"CO","USAF Academy",2
3140,"HI","Wailuku",1
3141,"OH","Akron",4
3141,"MA","Amherst",1
3141,"OH","Athens",6
3141,"BA","Bimini",2
3141,"OH","Bowling Green",3
3141,"SD","Brookings",1
3141,"NY","Buffalo",4
3141,"VA","Charlottesville",2
3141,"IL","Chicago",1
3141,"OH","Cleveland",13
3141,"OH","Columbus",2
3141,"FL","Coral Gables",1
3141,"OH","Dayton",3
3141,"FL","Daytona Beach",1
3141,"IL","DeKalb",10
3141,"IL","Edwardsville",1
3141,"IN","Evansville",2
3141,"AZ","Flagstaff",1
3141,"FL","Gainesville",1
3141,"CT","Hamden",1
3141,"IA","Iowa City",1
3141,"MI","Kalamazoo",9
3141,"OH","Kent",4
3141,"NV","Las Vegas",2
3141,"MI","Mt. Pleasant",113
3141,"IN","Muncie",4
3141,"TN","Nashville",1
3141,"LA","New Orleans",1
3141,"NY","New Rochelle",1
3141,"MS","Oxford",1
3141,"OH","Oxford",6
3141,"IL","Peoria",1
3141,"PA","Philadelphia",1
3141,"MI","Rochester",3
3141,"SC","Rock Hill",2
3141,"CA","San Diego",1
3141,"CA","San Luis Obispo",2
3141,"VI","St. Thomas",1
3141,"IN","Terre Haute",1
3141,"OH","Toledo",3
3141,"IN","Valparaiso",1
3141,"KS","Wichita",1
3141,"MI","Ypsilanti",7
3142,"CA","Anaheim",4
3142,"CA","Bakersfield",1
3142,"WA","Cheney",1
3142,"TX","Corpus Christi",1
3142,"OR","Corvallis",1
3142,"CA","Davis",2
3142,"ND","Fargo",1
3142,"AZ","Flagstaff",1
3142,"CA","Fresno",1
3142,"CA","Fullerton",7
3142,"HI","Honolulu",2
3142,"CA","Irvine",8
3142,"CA","Long Beach",6
3142,"CA","Los Angeles",1
3142,"CA","Malibu",2
3142,"CA","Northridge",4
3142,"NV","Reno",1
3142,"CA","Riverside",5
3142,"CA","San Francisco",3
3142,"CA","San Jose",1
3142,"CA","San Luis Obispo",98
3142,"CA","Santa Barbara",5
3142,"CA","Santa Clara",2
3142,"WA","Seattle",2
3142,"CA","Stockton",4
3143,"CA","Bakersfield",1
3143,"CA","Berkeley",118
3143,"CO","Boulder",5
3143,"IL","Champaign",1
3143,"TN","Clarksville",1
3143,"OH","Columbus",1
3143,"OR","Corvallis",4
3143,"OR","Eugene",6
3143,"IL","Evanston",1
3143,"HI","Honolulu",4
3143,"NV","Las Vegas",7
3143,"KY","Lexington",1
3143,"NE","Lincoln",1
3143,"CA","Long Beach",1
3143,"CA","Los Angeles",12
3143,"KY","Louisville",1
3143,"TX","Lubbock",2
3143,"CA","Moraga",3
3143,"VA","Norfolk",1
3143,"IN","Notre Dame",1
3143,"RI","Providence",1
3143,"UT","Provo",1
3143,"WA","Pullman",6
3143,"NV","Reno",2
3143,"UT","Salt Lake City",4
3143,"CA","San Diego",4
3143,"CA","Santa Clara",1
3143,"WA","Seattle",13
3143,"WA","Spokane",2
3143,"CA","Stanford",3
3143,"CA","Stockton",2
3143,"AZ","Tempe",2
3143,"AZ","Tucson",8
3143,"PA","University Park",1
3143,"TX","Waco",3
3143,"DC","Washington",1
3144,"NC","Asheville",8
3144,"GA","Atlanta",1
3144,"NC","Boiling Springs",6
3144,"NC","Buies Creek",91
3144,"SC","Charleston",6
3144,"SC","Clinton",2
3144,"SC","Conway",6
3144,"NC","Cullowhee",4
3144,"FL","DeLand",3
3144,"NC","Durham",5
3144,"MD","Emmitsburg",1
3144,"VA","Farmville",6
3144,"NC","Greensboro",1
3144,"VA","Hampton",1
3144,"NC","High Point",6
3144,"FL","Jacksonville",4
3144,"GA","Macon",1
3144,"FL","Miami",2
3144,"TN","Nashville",4
3144,"VA","Norfolk",1
3144,"SC","North Charleston",1
3144,"SC","Presbyterian",2
3144,"VA","Radford",3
3144,"SC","Rock Hill",5
3144,"PR","San Juan",2
3144,"SC","Spartanburg",4
3145,"NY","Albany",3
3145,"MD","Baltimore",2
3145,"TX","Beaumont",1
3145,"MA","Boston",1
3145,"OH","Bowling Green",1
3145,"CT","Bridgeport",1
3145,"NY","Buffalo",68
3145,"MI","Detroit",1
3145,"NY","Hamilton",1
3145,"NY","Ithaca",1
3145,"NJ","Jersey City",8
3145,"OH","Kent",1
3145,"NJ","Lawrenceville",6
3145,"PA","Lewisburg",1
3145,"PA","Loretto",1
3145,"NY","Loudonville",1
3145,"NY","New Rochelle",2
3145,"NY","Niagara Falls",7
3145,"MD","Princess Anne",1
3145,"NY","Riverdale",2
3145,"MI","Rochester",1
3145,"MA","Springfield",1
3145,"NY","St. Bonaventure",1
3145,"NY","Vestal",2
3145,"NJ","West Long Branch",3
3145,"OH","Youngstown",1
3146,"TX","Abilene",3
3146,"TX","Arlington",2
3146,"TX","Beaumont",1
3146,"MO","Cape Girardeau",1
3146,"IL","Carbondale",1
3146,"AR","Conway",88
3146,"TX","Corpus Christi",5
3146,"IL","Edwardsville",1
3146,"LA","Hammond",5
3146,"TX","Houston",3
3146,"TX","Huntsville",3
3146,"AL","Jacksonville",1
3146,"FL","Jacksonville",2
3146,"TX","Katy",8
3146,"LA","Lake Charles",8
3146,"MS","Lorman",4
3146,"TX","Lubbock",1
3146,"GA","Macon",1
3146,"FL","Miami",2
3146,"LA","Monroe",1
3146,"KY","Morehead",1
3146,"KY","Murray",1
3146,"TX","Nacogdoches",2
3146,"BA","Nassau",1
3146,"LA","Natchitoches",7
3146,"LA","New Orleans",4
3146,"MS","Oxford",1
3146,"AR","Pine Bluff",1
3146,"KY","Richmond",1
3146,"TX","San Antonio",7
3146,"TX","San Marcos",1
3146,"LA","Thibodaux",8
3147,"LA","Lake Charles",1
3147,"LA","Shreveport",2
3148,"NY","Albany",1
3148,"MA","Amherst",1
3148,"MD","Baltimore",1
3148,"NY","Brooklyn",5
3148,"NY","Brooklyn Heights",7
3148,"VT","Burlington",1
3148,"FL","Coral Gables",1
3148,"NH","Durham",3
3148,"MD","Emmitsburg",1
3148,"CT","Fairfield",5
3148,"NJ","Hackensack",4
3148,"CT","Hamden",1
3148,"NY","Hamilton",1
3148,"NY","Hempstead",1
3148,"NJ","Jersey City",1
3148,"RI","Kingston",1
3148,"PA","Loretto",3
3148,"NY","Loudonville",1
3148,"MA","Lowell",1
3148,"CT","New Britain",76
3148,"ME","Orono",1
3148,"RI","Smithfield",3
3148,"NY","Staten Island",8
3148,"CT","West Hartford",2
3148,"MA","Worcester",1
3149,"NC","Asheville",6
3149,"NC","Boiling Springs",3
3149,"NC","Buies Creek",2
3149,"SC","Charleston",55
3149,"SC","Clemson",1
3149,"SC","Clinton",3
3149,"SC","Conway",2
3149,"VA","Farmville",4
3149,"FL","Gainesville",1
3149,"NC","Greensboro",1
3149,"VA","Hampton",1
3149,"NC","High Point",5
3149,"VA","Lynchburg",2
3149,"GA","Macon",1
3149,"TN","Nashville",1
3149,"SC","North Charleston",1
3149,"SC","Presbyterian",1
3149,"VA","Radford",2
3149,"SC","Rock Hill",2
3149,"GA","Savannah",1
3149,"SC","Spartanburg",2
3150,"MA","Amherst",2
3150,"NC","Asheville",1
3150,"GA","Atlanta",3
3150,"PA","Bethlehem",2
3150,"AL","Birmingham",5
3150,"VA","Blacksburg",2
3150,"FL","Boca Raton",1
3150,"NC","Boone",1
3150,"NY","Bronx",2
3150,"SC","Charleston",1
3150,"NC","Charlotte",117
3150,"OH","Cincinnati",1
3150,"NC","Cullowhee",1
3150,"NC","Davidson",3
3150,"TX","Denton",3
3150,"TX","El Paso",1
3150,"TX","Fort Worth",1
3150,"TX","Frisco",2
3150,"NC","Greensboro",2
3150,"NC","Greenville",1
3150,"MS","Hattiesburg",4
3150,"TX","Houston",3
3150,"WV","Huntington",3
3150,"AR","Jonesboro",1
3150,"RI","Kingston",2
3150,"NV","Las Vegas",1
3150,"MA","Lowell",2
3150,"VA","Lynchburg",1
3150,"FL","Miami",5
3150,"LA","New Orleans",1
3150,"VA","Norfolk",3
3150,"FL","Orlando",1
3150,"PA","Philadelphia",3
3150,"PA","Pittsburgh",2
3150,"VA","Richmond",3
3150,"LA","Ruston",2
3150,"TX","San Antonio",2
3150,"PR","San Juan",2
3150,"NY","St. Bonaventure",1
3150,"MO","St. Louis",2
3150,"MD","Upper Marlboro",1
3150,"DC","Washington",2
3150,"NC","Wilmington",2
3150,"NC","Winston-Salem",1
3151,"NC","Asheville",17
3151,"AL","Birmingham",7
3151,"IN","Bloomington",1
3151,"NC","Boone",3
3151,"NY","Bronx",1
3151,"MA","Cambridge",1
3151,"SC","Charleston",2
3151,"NC","Charlotte",3
3151,"VA","Charlottesville",1
3151,"TN","Chattanooga",116
3151,"TN","Clarksville",2
3151,"SC","Clinton",1
3151,"NC","Cullowhee",10
3151,"NC","Davidson",4
3151,"NC","Elon",3
3151,"FL","Gainesville",1
3151,"NC","Greensboro",8
3151,"SC","Greenville",7
3151,"VA","Hampton",1
3151,"HI","Honolulu",1
3151,"IN","Indianapolis",1
3151,"AL","Jacksonville",1
3151,"NJ","Jersey City",2
3151,"TN","Johnson City",6
3151,"KY","Louisville",2
3151,"VA","Lynchburg",1
3151,"GA","Macon",2
3151,"TN","Martin",2
3151,"CA","Moraga",1
3151,"TN","Nashville",6
3151,"CA","Northridge",1
3151,"NJ","Piscataway",1
3151,"TX","San Antonio",2
3151,"SC","Spartanburg",10
3151,"GA","Statesboro",4
3151,"IN","Terre Haute",1
3151,"AL","Tuscaloosa",1
3151,"NC","Wilmington",2
3152,"CA","Bakersfield",1
3152,"IL","Carbondale",1
3152,"IL","Chicago",27
3152,"AR","Conway",1
3152,"TX","Edinburg",1
3152,"ND","Grand Forks",1
3152,"TX","Houston",3
3152,"MS","Jackson",1
3152,"MI","Kalamazoo",1
3152,"NJ","Newark",1
3152,"UT","Orem",5
3152,"IL","Peoria",1
3152,"WA","Seattle",1
3152,"MD","Towson",1
3152,"CO","USAF Academy",1
3152,"IN","Valparaiso",1
3153,"AK","Anchorage",1
3153,"VA","Blacksburg",2
3153,"OH","Bowling Green",1
3153,"MX","Cancun",2
3153,"MO","Cape Girardeau",1
3153,"OH","Cincinnati",95
3153,"TX","Dallas",3
3153,"NC","Greenville",2
3153,"CT","Hartford",1
3153,"HI","Honolulu",1
3153,"TX","Houston",6
3153,"OH","Kent",1
3153,"NV","Las Vegas",1
3153,"KY","Louisville",1
3153,"TN","Memphis",3
3153,"WI","Milwaukee",1
3153,"LA","New Orleans",1
3153,"VA","Norfolk",1
3153,"FL","Orlando",2
3153,"OH","Oxford",1
3153,"PA","Philadelphia",2
3153,"PA","Pittsburgh",1
3153,"RI","Providence",1
3153,"VA","Richmond",1
3153,"CA","San Diego",1
3153,"NJ","South Orange",2
3153,"MO","St. Louis",1
3153,"NY","Syracuse",2
3153,"FL","Tampa",2
3153,"OK","Tulsa",2
3153,"CT","Uncasville",6
3153,"IN","Valparaiso",1
3153,"KS","Wichita",2
3153,"OH","Youngstown",1
3155,"OH","Athens",1
3155,"GA","Atlanta",1
3155,"VA","Blacksburg",2
3155,"NC","Chapel Hill",1
3155,"MA","Chestnut Hill",2
3155,"SC","Clemson",75
3155,"SC","Conway",1
3155,"TN","Cookeville",1
3155,"FL","Coral Gables",1
3155,"FL","Daytona Beach",4
3155,"IL","Evanston",1
3155,"NC","Greensboro",4
3155,"SC","Greenville",1
3155,"AL","Jacksonville",1
3155,"GA","Kennesaw",1
3155,"NV","Las Vegas",1
3155,"NE","Lincoln",1
3155,"GA","Macon",1
3155,"FL","Miami",1
3155,"SC","Myrtle Beach",1
3155,"NJ","Newark",1
3155,"OK","Norman",1
3155,"IN","Notre Dame",1
3155,"PA","Pittsburgh",2
3155,"NC","Raleigh",1
3155,"LA","Ruston",1
3155,"MS","Starkville",1
3155,"CT","Storrs",1
3155,"FL","Tallahassee",1
3155,"FL","Tampa",1
3155,"NJ","West Long Branch",1
3155,"NC","Winston-Salem",3
3156,"MD","Annapolis",1
3156,"IN","Bloomington",1
3156,"OH","Bowling Green",1
3156,"NY","Brooklyn",1
3156,"NY","Buffalo",1
3156,"MX","Cancun",1
3156,"IL","Charleston",1
3156,"IL","Chicago",9
3156,"OH","Cleveland",90
3156,"NC","Cullowhee",1
3156,"OH","Dayton",3
3156,"MI","Detroit",4
3156,"DE","Dover",1
3156,"NH","Durham",1
3156,"IN","Evansville",1
3156,"OH","Fairborn",1
3156,"WI","Green Bay",2
3156,"NC","Greenville",1
3156,"NY","Hempstead",1
3156,"KY","Highland Heights",4
3156,"NY","Ithaca",1
3156,"TN","Johnson City",1
3156,"MI","Kalamazoo",1
3156,"OH","Kent",1
3156,"NV","Las Vegas",1
3156,"FL","Miami",1
3156,"WI","Milwaukee",2
3156,"KY","Morehead",1
3156,"TN","Nashville",1
3156,"NY","Niagara Falls",2
3156,"IL","Normal",1
3156,"NY","Olean",1
3156,"NE","Omaha",1
3156,"MS","Oxford",1
3156,"IL","Peoria",1
3156,"MI","Rochester",5
3156,"IN","Valparaiso",6
3156,"OH","Youngstown",3
3157,"AK","Anchorage",1
3157,"TX","Arlington",1
3157,"NC","Asheville",2
3157,"GA","Atlanta",3
3157,"NC","Boiling Springs",2
3157,"NC","Boone",3
3157,"NC","Buies Creek",1
3157,"SC","Charleston",7
3157,"SC","Clemson",1
3157,"SC","Conway",82
3157,"NC","Cullowhee",2
3157,"NC","Durham",2
3157,"VA","Farmville",1
3157,"IN","Fort Wayne",1
3157,"NC","Greensboro",1
3157,"NC","High Point",1
3157,"AR","Jonesboro",1
3157,"LA","Lafayette",1
3157,"AR","Little Rock",1
3157,"VA","Lynchburg",1
3157,"AL","Mobile",2
3157,"LA","Monroe",1
3157,"SC","Myrtle Beach",3
3157,"LA","New Orleans",1
3157,"VA","Radford",3
3157,"SC","Rock Hill",1
3157,"TX","San Marcos",1
3157,"GA","Savannah",1
3157,"SC","Spartanburg",2
3157,"GA","Statesboro",2
3157,"AL","Troy",1
3157,"NC","Wilmington",1
3158,"NC","Boone",1
3158,"MA","Boston",2
3158,"SC","Charleston",69
3158,"MD","College Park",1
3158,"SC","Conway",1
3158,"NC","Cullowhee",1
3158,"NC","Davidson",1
3158,"FL","Daytona Beach",1
3158,"NC","Elon",2
3158,"IL","Evanston",1
3158,"NC","Greensboro",3
3158,"NC","Greenville",1
3158,"SC","Greenville",3
3158,"NY","Hempstead",2
3158,"NC","High Point",1
3158,"FL","Jacksonville",1
3158,"SC","Myrtle Beach",1
3158,"TN","Nashville",1
3158,"SC","North Charleston",1
3158,"UT","Ogden",1
3158,"SC","Orangeburg",1
3158,"PA","Philadelphia",1
3158,"NC","Raleigh",1
3158,"SC","Rock Hill",2
3158,"SC","Spartanburg",3
3158,"GA","Statesboro",4
3158,"MD","Towson",1
3158,"MD","Upper Marlboro",2
3158,"VA","Williamsburg",3
3158,"NC","Wilmington",3
3159,"MD","Annapolis",3
3159,"MD","Baltimore",4
3159,"PA","Bethlehem",3
3159,"MA","Boston",3
3159,"NY","Brooklyn",2
3159,"NY","Buffalo",2
3159,"PA","Easton",3
3159,"MD","Emmitsburg",1
3159,"NY","Hamilton",68
3159,"NY","Ithaca",2
3159,"PA","Loretto",1
3159,"MA","Lowell",1
3159,"PA","Moon Township",1
3159,"NY","New York",1
3159,"NJ","Newark",2
3159,"RI","Providence",1
3159,"NY","Staten Island",1
3159,"MD","Towson",1
3159,"NY","West Point",2
3159,"MA","Worcester",4
3160,"NM","Albuquerque",1
3160,"CA","Berkeley",2
3160,"AL","Birmingham",1
3160,"CO","Boulder",111
3160,"IL","Champaign",1
3160,"OH","Cincinnati",1
3160,"AR","Conway",2
3160,"TX","Corpus Christi",1
3160,"OR","Corvallis",1
3160,"CO","Denver",2
3160,"OR","Eugene",2
3160,"ND","Fargo",1
3160,"CO","Fort Collins",4
3160,"CO","Greeley",1
3160,"MS","Itta Bena",1
3160,"MO","Kansas City",1
3160,"WY","Laramie",2
3160,"NE","Lincoln",1
3160,"CA","Los Angeles",3
3160,"KS","Manhattan",1
3160,"MN","Minneapolis",1
3160,"LA","New Orleans",2
3160,"WA","Pullman",1
3160,"NV","Reno",2
3160,"UT","Salt Lake City",5
3160,"TX","San Antonio",2
3160,"WA","Seattle",6
3160,"AZ","Tempe",1
3160,"AZ","Tucson",4
3160,"CO","USAF Academy",1
3161,"NM","Albuquerque",3
3161,"MD","Annapolis",2
3161,"CA","Bakersfield",1
3161,"CA","Berkeley",1
3161,"ID","Boise",5
3161,"CO","Boulder",1
3161,"NC","Cullowhee",1
3161,"CO","Denver",3
3161,"IA","Des Moines",1
3161,"CO","Fort Collins",107
3161,"CA","Fresno",1
3161,"ND","Grand Forks",1
3161,"CO","Greeley",3
3161,"HI","Honolulu",1
3161,"WY","Laramie",4
3161,"NV","Las Vegas",12
3161,"UT","Logan",3
3161,"MT","Missoula",1
3161,"ID","Moscow",1
3161,"IL","Normal",1
3161,"NV","Reno",3
3161,"CA","San Diego",6
3161,"CA","San Jose",4
3161,"CO","USAF Academy",9
3162,"MD","Baltimore",3
3162,"MA","Boston",1
3162,"NY","Brooklyn",3
3162,"NY","Brooklyn Heights",1
3162,"VT","Burlington",1
3162,"CA","Fullerton",1
3162,"NJ","Hackensack",1
3162,"NH","Hanover",4
3162,"NY","Hempstead",1
3162,"NY","Ithaca",2
3162,"GA","Kennesaw",1
3162,"PA","Loretto",1
3162,"MA","Lowell",1
3162,"GA","Macon",1
3162,"PA","Moon Township",2
3162,"TN","Nashville",1
3162,"CT","New Haven",3
3162,"NY","New York",62
3162,"NJ","Newark",2
3162,"PA","Philadelphia",1
3162,"RI","Providence",7
3162,"VA","Richmond",1
3162,"NY","Staten Island",1
3162,"NY","Vestal",1
3162,"NY","West Point",1
3163,"TX","Abilene",2
3163,"NY","Albany",6
3163,"GA","Atlanta",1
3163,"TX","Austin",1
3163,"LA","Baton Rouge",1
3163,"CA","Berkeley",1
3163,"CT","Bridgeport",10
3163,"NC","Chapel Hill",1
3163,"SC","Charleston",1
3163,"TN","Chattanooga",1
3163,"IL","Chicago",5
3163,"OH","Cincinnati",8
3163,"MD","College Park",2
3163,"TX","College Station",1
3163,"SC","Columbia",2
3163,"OH","Columbus",3
3163,"TX","Dallas",4
3163,"CA","Davis",1
3163,"OH","Dayton",3
3163,"NC","Durham",3
3163,"OR","Eugene",2
3163,"FL","Fort Myers",3
3163,"NC","Greenville",5
3163,"NY","Hamilton",1
3163,"CT","Hartford",70
3163,"TX","Houston",5
3163,"IN","Indianapolis",2
3163,"RI","Kingston",2
3163,"NE","Lincoln",3
3163,"CA","Los Angeles",1
3163,"KY","Louisville",3
3163,"KS","Manhattan",1
3163,"CT","Mansfield",12
3163,"TN","Memphis",5
3163,"WI","Milwaukee",3
3163,"CT","Montville",1
3163,"WV","Morgantown",1
3163,"TN","Nashville",3
3163,"LA","New Orleans",7
3163,"NY","New York",5
3163,"NJ","Newark",1
3163,"VA","Norfolk",2
3163,"OK","Norman",3
3163,"IN","Notre Dame",5
3163,"FL","Orlando",6
3163,"PA","Philadelphia",9
3163,"NJ","Piscataway",3
3163,"PA","Pittsburgh",2
3163,"RI","Providence",2
3163,"NY","Queens",1
3163,"NV","Reno",1
3163,"TX","San Antonio",3
3163,"NJ","South Orange",2
3163,"MA","Springfield",1
3163,"MO","St. Louis",1
3163,"VI","St. Thomas",6
3163,"CA","Stanford",1
3163,"CA","Stockton",1
3163,"CT","Storrs",98
3163,"NY","Syracuse",2
3163,"FL","Tallahassee",2
3163,"FL","Tampa",11
3163,"ON","Toronto",1
3163,"OK","Tulsa",4
3163,"CT","Uncasville",26
3163,"PA","University Park",1
3163,"PA","Villanova",2
3163,"TX","Waco",1
3163,"DC","Washington",2
3163,"CT","West Hartford",1
3163,"KS","Wichita",1
3164,"MD","Baltimore",56
3164,"NY","Bronx",2
3164,"VA","Charlottesville",1
3164,"FL","Daytona Beach",2
3164,"DE","Dover",6
3164,"NC","Durham",2
3164,"VA","Farmville",1
3164,"NC","Greensboro",1
3164,"VA","Hampton",2
3164,"VA","Norfolk",18
3164,"SC","Orangeburg",5
3164,"MD","Princess Anne",4
3164,"GA","Savannah",2
3164,"FL","Tallahassee",1
3164,"MD","Towson",2
3164,"DC","Washington",2
3164,"NC","Winston-Salem",3
3165,"NY","Albany",1
3165,"MD","Baltimore",2
3165,"MA","Boston",1
3165,"NY","Bronx",1
3165,"NY","Brooklyn Heights",1
3165,"NY","Buffalo",2
3165,"VT","Burlington",1
3165,"IL","Chicago",1
3165,"OH","Cleveland",1
3165,"DE","Dover",2
3165,"PA","Easton",1
3165,"CT","Fairfield",1
3165,"CA","Fullerton",1
3165,"NY","Hamilton",3
3165,"NH","Hanover",3
3165,"NY","Ithaca",71
3165,"PA","Loretto",1
3165,"MA","Lowell",2
3165,"CT","New Haven",2
3165,"NY","New York",6
3165,"NJ","Newark",1
3165,"NY","Olean",1
3165,"PA","Philadelphia",3
3165,"NJ","Princeton",1
3165,"RI","Providence",3
3165,"NY","Riverdale",1
3165,"WA","Seattle",1
3165,"RI","Smithfield",1
3165,"NY","Vestal",2
3165,"DC","Washington",1
3165,"OH","Youngstown",1
3166,"CA","Berkeley",1
3166,"BA","Bimini",1
3166,"SD","Brookings",2
3166,"PA","Bryn Mawr",1
3166,"MX","Cancun",2
3166,"IL","Carbondale",4
3166,"IA","Cedar Falls",3
3166,"TX","Cedar Park",2
3166,"IL","Chicago",7
3166,"OH","Cincinnati",5
3166,"OR","Corvallis",1
3166,"CA","Davis",1
3166,"IA","Des Moines",3
3166,"IN","Evansville",3
3166,"ND","Fargo",2
3166,"ND","Grand Forks",1
3166,"TX","Houston",1
3166,"IN","Indianapolis",2
3166,"TN","Knoxville",1
3166,"WY","Laramie",1
3166,"NV","Las Vegas",2
3166,"NE","Lincoln",2
3166,"CA","Los Angeles",1
3166,"WI","Milwaukee",4
3166,"IL","Normal",1
3166,"NE","Omaha",113
3166,"FL","Orlando",1
3166,"IL","Peoria",3
3166,"MX","Playa del Carmen",2
3166,"NY","Poughkeepsie",1
3166,"RI","Providence",6
3166,"NY","Queens",4
3166,"NC","Raleigh",1
3166,"IL","Rosemont",1
3166,"UT","Salt Lake City",1
3166,"TX","San Antonio",1
3166,"NJ","South Orange",4
3166,"MO","Springfield",1
3166,"MO","St. Charles",6
3166,"IN","Terre Haute",3
3166,"SD","Vermillion",2
3166,"PA","Villanova",2
3166,"DC","Washington",4
3166,"KS","Wichita",2
3166,"FL","Winter Garden",1
3167,"CA","Bakersfield",84
3167,"ID","Boise",1
3167,"UT","Cedar City",1
3167,"IL","Chicago",8
3167,"TX","Edinburg",3
3167,"OR","Eugene",2
3167,"AZ","Flagstaff",1
3167,"CA","Fullerton",2
3167,"HI","Honolulu",2
3167,"TX","Houston",1
3167,"CA","Irvine",5
3167,"MO","Kansas City",6
3167,"NM","Las Cruces",1
3167,"NV","Las Vegas",6
3167,"CA","Long Beach",1
3167,"CA","Los Angeles",1
3167,"FL","Miami",1
3167,"MT","Missoula",1
3167,"ID","Moscow",1
3167,"LA","New Orleans",1
3167,"CA","Northridge",2
3167,"UT","Orem",5
3167,"AZ","Phoenix",6
3167,"NV","Reno",1
3167,"CA","Riverside",1
3167,"CA","San Diego",1
3167,"CA","San Francisco",1
3167,"CA","Santa Barbara",1
3167,"CA","Santa Clara",1
3167,"WA","Seattle",5
3167,"AZ","Tucson",1
3168,"CA","Anaheim",1
3168,"CA","Bakersfield",2
3168,"CA","Davis",5
3168,"CO","Denver",1
3168,"OR","Eugene",1
3168,"CA","Fullerton",64
3168,"CA","Irvine",4
