"teamid","state","sum"
3452,"IN","1694"
3452,"WA","886"
3452,"CT","1268"
3453,"MN","197"
3453,"MO","692"
3453,"WI","664"
3453,"PA","2219"
3453,"SD","352"
3453,"TN","1944"
3453,"BC","21"
3453,"ME","168"
3453,"OH","2143"
3453,"IA","697"
3453,"IN","1694"
3453,"MX","165"
3453,"AR","928"
3453,"FL","2438"
3453,"VT","159"
3453,"PR","75"
3453,"ND","263"
3453,"IL","2092"
3453,"KY","1069"
3453,"MI","1067"
3453,"VI","118"
3453,"KS","555"
3454,"NE","428"
3454,"VT","159"
3454,"PR","75"
3454,"WA","886"
3454,"IN","1694"
3454,"KY","1069"
3454,"CA","3936"
3454,"ND","263"
3454,"OH","2143"
3454,"IL","2092"
3454,"LA","1730"
3454,"FL","2438"
3454,"MN","197"
3454,"MI","1067"
3454,"MO","692"
3454,"NM","366"
3454,"WI","664"
3455,"BA","109"
3455,"PR","75"
3455,"IL","2092"
3455,"OK","710"
3455,"MO","692"
3455,"MX","165"
3455,"PA","2219"
3455,"LA","1730"
3455,"FL","2438"
3455,"NC","2999"
3455,"KS","555"
3455,"VI","118"
3455,"OH","2143"
3455,"NM","366"
3455,"AR","928"
3455,"WI","664"
3455,"CT","1268"
3455,"TX","3677"
3455,"IA","697"
3455,"IN","1694"
3455,"CA","3936"
3455,"TN","1944"
3456,"ME","168"
3456,"FL","2438"
3456,"DE","285"
3456,"VA","2153"
3456,"DC","580"
3456,"NJ","1257"
3456,"NY","3492"
3456,"PA","2219"
3456,"MA","1030"
3456,"IA","697"
3456,"MD","1401"
3456,"TX","3677"
3456,"WA","886"
3456,"CT","1268"
3456,"SC","1673"
3456,"NC","2999"
3457,"NC","2999"
3457,"MT","310"
3457,"NJ","1257"
3457,"MX","165"
3457,"AL","1336"
3457,"SC","1673"
3457,"VA","2153"
3457,"FL","2438"
3457,"PA","2219"
3457,"GA","1146"
3458,"NC","2999"
3458,"NV","887"
3458,"IN","1694"
3458,"BA","109"
3458,"IL","2092"
3458,"IA","697"
3458,"FL","2438"
3458,"WY","142"
3458,"WI","664"
3458,"CA","3936"
3458,"MI","1067"
3458,"OR","670"
3458,"WA","886"
3458,"PA","2219"
3458,"DC","580"
3458,"MO","692"
3458,"MN","197"
3458,"TN","1944"
3458,"CO","820"
3458,"ND","263"
3459,"FL","2438"
3459,"TN","1944"
3459,"NC","2999"
3459,"VA","2153"
3459,"AL","1336"
3459,"GA","1146"
3459,"SC","1673"
3460,"NY","3492"
3460,"IN","1694"
3460,"GA","1146"
3460,"IL","2092"
3460,"FL","2438"
3460,"TN","1944"
3460,"WI","664"
3460,"NV","887"
3460,"DE","285"
3460,"MI","1067"
3460,"OH","2143"
3460,"KY","1069"
3460,"TX","3677"
3461,"ID","431"
3461,"UT","890"
3461,"NM","366"
3461,"WY","142"
3461,"CA","3936"
3461,"IN","1694"
3461,"MT","310"
3461,"ND","263"
3461,"CO","820"
3461,"NV","887"
3462,"TN","1944"
3462,"DC","580"
3462,"NJ","1257"
3462,"VI","118"
3462,"SC","1673"
3462,"MD","1401"
3462,"IN","1694"
3462,"RI","622"
3462,"MO","692"
3462,"NC","2999"
3462,"PA","2219"
3462,"MI","1067"
3462,"WI","664"
3462,"IL","2092"
3462,"NY","3492"
3462,"CA","3936"
3462,"VA","2153"
3462,"BA","109"
3462,"FL","2438"
3462,"MA","1030"
3462,"AR","928"
3462,"OH","2143"
3462,"NV","887"
3463,"PA","2219"
3463,"ME","168"
3463,"CA","3936"
3463,"NY","3492"
3463,"IL","2092"
3463,"NJ","1257"
3463,"NC","2999"
3463,"NH","289"
3463,"MA","1030"
3463,"VT","159"
3463,"CT","1268"
3463,"FL","2438"
3463,"RI","622"
3463,"OH","2143"
3463,"TX","3677"
3464,"OH","2143"
3464,"IN","1694"
3464,"CA","3936"
3464,"MI","1067"
3464,"VA","2153"
3464,"PA","2219"
3464,"IL","2092"
3464,"HI","272"
3464,"NY","3492"
3464,"TN","1944"
3464,"KY","1069"
3464,"WI","664"
3465,"WA","886"
3465,"MO","692"
3465,"UT","890"
3465,"ID","431"
3465,"IL","2092"
3465,"CA","3936"
3466,"MS","846"
3466,"VA","2153"
3466,"NJ","1257"
3466,"TN","1944"
3466,"AL","1336"
3466,"FL","2438"
3466,"CO","820"
3466,"GA","1146"
3467,"NY","3492"
3467,"PA","2219"
3467,"CT","1268"
3467,"RI","622"
3467,"MA","1030"
3467,"NV","887"
3467,"NJ","1257"
